topic,seed,policy,n,positives,reviewed,metric,status,value,numerator,denominator,requested_depth,censor_lower_bound,censor_reason
C12,29,frozen_svm,23149,381,5000,recall_at_R,OBSERVED,0.14960629921259844,19.0,127.0,381.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_2R,OBSERVED,0.2335958005249344,89.0,381.0,762.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.14960629921259844,19.0,127.0,381.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.16272965879265092,62.0,381.0,481.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.3753280839895013,143.0,381.0,1381.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.2335958005249344,89.0,381.0,762.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.24934383202099739,95.0,381.0,862.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.4409448818897638,56.0,127.0,1762.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.3989501312335958,152.0,381.0,1524.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.4199475065616798,160.0,381.0,1624.0,,
C12,29,frozen_svm,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.5433070866141733,69.0,127.0,2524.0,,
C12,29,frozen_svm,23149,381,5000,effort_at_75,OBSERVED,4716.0,4716.0,1.0,,,
C12,29,frozen_svm,23149,381,5000,batch_effort_at_75,OBSERVED,5000.0,5000.0,1.0,,,
C12,29,frozen_svm,23149,381,5000,depth_fraction_at_75,OBSERVED,0.2037237029677308,4716.0,23149.0,,,
C12,29,frozen_svm,23149,381,5000,depth_per_positive_at_75,OBSERVED,12.377952755905511,1572.0,127.0,,,
C12,29,frozen_svm,23149,381,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,frozen_svm,23149,381,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,frozen_svm,23149,381,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,frozen_svm,23149,381,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,frozen_svm,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,frozen_svm,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,frozen_svm,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,frozen_svm,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,random,23149,381,5000,recall_at_1000,OBSERVED,0.06824146981627296,26.0,381.0,1000.0,,
C12,29,random,23149,381,5000,recall_at_R,OBSERVED,0.02099737532808399,8.0,381.0,381.0,,
C12,29,random,23149,381,5000,recall_at_2R,OBSERVED,0.047244094488188976,6.0,127.0,762.0,,
C12,29,random,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.02099737532808399,8.0,381.0,381.0,,
C12,29,random,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.028871391076115485,11.0,381.0,481.0,,
C12,29,random,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.08923884514435695,34.0,381.0,1381.0,,
C12,29,random,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.047244094488188976,6.0,127.0,762.0,,
C12,29,random,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.05774278215223097,22.0,381.0,862.0,,
C12,29,random,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.10498687664041995,40.0,381.0,1762.0,,
C12,29,random,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.09711286089238845,37.0,381.0,1524.0,,
C12,29,random,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.09973753280839895,38.0,381.0,1624.0,,
C12,29,random,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.14173228346456693,18.0,127.0,2524.0,,
C12,29,random,23149,381,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,random,23149,381,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,random,23149,381,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,random,23149,381,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,random,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,random,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,random,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,seed_similarity,23149,381,5000,recall_at_1000,OBSERVED,0.32545931758530183,124.0,381.0,1000.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_R,OBSERVED,0.14960629921259844,19.0,127.0,381.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_2R,OBSERVED,0.2677165354330709,34.0,127.0,762.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.14960629921259844,19.0,127.0,381.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.1889763779527559,24.0,127.0,481.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.3753280839895013,143.0,381.0,1381.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.2677165354330709,34.0,127.0,762.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.29396325459317585,112.0,381.0,862.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.4199475065616798,160.0,381.0,1762.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.3884514435695538,148.0,381.0,1524.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.4015748031496063,51.0,127.0,1624.0,,
C12,29,seed_similarity,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.5249343832020997,200.0,381.0,2524.0,,
C12,29,seed_similarity,23149,381,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,seed_similarity,23149,381,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,seed_similarity,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,seed_similarity,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,29,uncertainty,23149,381,5000,recall_at_1000,OBSERVED,0.7506561679790026,286.0,381.0,1000.0,,
C12,29,uncertainty,23149,381,5000,recall_at_R,OBSERVED,0.46981627296587924,179.0,381.0,381.0,,
C12,29,uncertainty,23149,381,5000,recall_at_2R,OBSERVED,0.6929133858267716,88.0,127.0,762.0,,
C12,29,uncertainty,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.46981627296587924,179.0,381.0,381.0,,
C12,29,uncertainty,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.5485564304461942,209.0,381.0,481.0,,
C12,29,uncertainty,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.7952755905511811,101.0,127.0,1381.0,,
C12,29,uncertainty,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.6929133858267716,88.0,127.0,762.0,,
C12,29,uncertainty,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.7112860892388452,271.0,381.0,862.0,,
C12,29,uncertainty,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.8083989501312336,308.0,381.0,1762.0,,
C12,29,uncertainty,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.8031496062992126,102.0,127.0,1524.0,,
C12,29,uncertainty,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.8083989501312336,308.0,381.0,1624.0,,
C12,29,uncertainty,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.821522309711286,313.0,381.0,2524.0,,
C12,29,uncertainty,23149,381,5000,effort_at_75,OBSERVED,979.0,979.0,1.0,,,
C12,29,uncertainty,23149,381,5000,batch_effort_at_75,OBSERVED,991.0,991.0,1.0,,,
C12,29,uncertainty,23149,381,5000,depth_fraction_at_75,OBSERVED,0.04229124368223249,979.0,23149.0,,,
C12,29,uncertainty,23149,381,5000,depth_per_positive_at_75,OBSERVED,2.5695538057742784,979.0,381.0,,,
C12,29,uncertainty,23149,381,5000,effort_at_80,OBSERVED,1403.0,1403.0,1.0,,,
C12,29,uncertainty,23149,381,5000,batch_effort_at_80,OBSERVED,1527.0,1527.0,1.0,,,
C12,29,uncertainty,23149,381,5000,depth_fraction_at_80,OBSERVED,0.06060736964879693,1403.0,23149.0,,,
C12,29,uncertainty,23149,381,5000,depth_per_positive_at_80,OBSERVED,3.6824146981627295,1403.0,381.0,,,
C12,29,uncertainty,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,uncertainty,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,29,uncertainty,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,29,uncertainty,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,auto_tar,23149,381,5000,recall_at_1000,OBSERVED,0.9002624671916011,343.0,381.0,1000.0,,
C12,47,auto_tar,23149,381,5000,recall_at_R,OBSERVED,0.6692913385826772,85.0,127.0,381.0,,
C12,47,auto_tar,23149,381,5000,recall_at_2R,OBSERVED,0.8608923884514436,328.0,381.0,762.0,,
C12,47,auto_tar,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.6692913385826772,85.0,127.0,381.0,,
C12,47,auto_tar,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.7322834645669292,93.0,127.0,481.0,,
C12,47,auto_tar,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.926509186351706,353.0,381.0,1381.0,,
C12,47,auto_tar,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.8608923884514436,328.0,381.0,762.0,,
C12,47,auto_tar,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.8818897637795275,112.0,127.0,862.0,,
C12,47,auto_tar,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.931758530183727,355.0,381.0,1762.0,,
C12,47,auto_tar,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.931758530183727,355.0,381.0,1524.0,,
C12,47,auto_tar,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.931758530183727,355.0,381.0,1624.0,,
C12,47,auto_tar,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.9396325459317585,358.0,381.0,2524.0,,
C12,47,auto_tar,23149,381,5000,effort_at_75,OBSERVED,518.0,518.0,1.0,,,
C12,47,auto_tar,23149,381,5000,batch_effort_at_75,OBSERVED,561.0,561.0,1.0,,,
C12,47,auto_tar,23149,381,5000,depth_fraction_at_75,OBSERVED,0.022376776534623527,74.0,3307.0,,,
C12,47,auto_tar,23149,381,5000,depth_per_positive_at_75,OBSERVED,1.3595800524934383,518.0,381.0,,,
C12,47,auto_tar,23149,381,5000,effort_at_80,OBSERVED,630.0,630.0,1.0,,,
C12,47,auto_tar,23149,381,5000,batch_effort_at_80,OBSERVED,631.0,631.0,1.0,,,
C12,47,auto_tar,23149,381,5000,depth_fraction_at_80,OBSERVED,0.027214998488055638,90.0,3307.0,,,
C12,47,auto_tar,23149,381,5000,depth_per_positive_at_80,OBSERVED,1.6535433070866141,210.0,127.0,,,
C12,47,auto_tar,23149,381,5000,effort_at_90,OBSERVED,1000.0,1000.0,1.0,,,
C12,47,auto_tar,23149,381,5000,batch_effort_at_90,OBSERVED,1106.0,1106.0,1.0,,,
C12,47,auto_tar,23149,381,5000,depth_fraction_at_90,OBSERVED,0.043198410298501015,1000.0,23149.0,,,
C12,47,auto_tar,23149,381,5000,depth_per_positive_at_90,OBSERVED,2.6246719160104988,1000.0,381.0,,,
C12,47,explore_10,23149,381,5000,recall_at_1000,OBSERVED,0.884514435695538,337.0,381.0,1000.0,,
C12,47,explore_10,23149,381,5000,recall_at_R,OBSERVED,0.6535433070866141,83.0,127.0,381.0,,
C12,47,explore_10,23149,381,5000,recall_at_2R,OBSERVED,0.8241469816272966,314.0,381.0,762.0,,
C12,47,explore_10,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.6535433070866141,83.0,127.0,381.0,,
C12,47,explore_10,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.7217847769028871,275.0,381.0,481.0,,
C12,47,explore_10,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.9081364829396326,346.0,381.0,1381.0,,
C12,47,explore_10,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.8241469816272966,314.0,381.0,762.0,,
C12,47,explore_10,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.8582677165354331,109.0,127.0,862.0,,
C12,47,explore_10,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.931758530183727,355.0,381.0,1762.0,,
C12,47,explore_10,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.9186351706036745,350.0,381.0,1524.0,,
C12,47,explore_10,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.9238845144356955,352.0,381.0,1624.0,,
C12,47,explore_10,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.937007874015748,119.0,127.0,2524.0,,
C12,47,explore_10,23149,381,5000,effort_at_75,OBSERVED,530.0,530.0,1.0,,,
C12,47,explore_10,23149,381,5000,batch_effort_at_75,OBSERVED,561.0,561.0,1.0,,,
C12,47,explore_10,23149,381,5000,depth_fraction_at_75,OBSERVED,0.02289515745820554,530.0,23149.0,,,
C12,47,explore_10,23149,381,5000,depth_per_positive_at_75,OBSERVED,1.3910761154855642,530.0,381.0,,,
C12,47,explore_10,23149,381,5000,effort_at_80,OBSERVED,664.0,664.0,1.0,,,
C12,47,explore_10,23149,381,5000,batch_effort_at_80,OBSERVED,708.0,708.0,1.0,,,
C12,47,explore_10,23149,381,5000,depth_fraction_at_80,OBSERVED,0.028683744438204675,664.0,23149.0,,,
C12,47,explore_10,23149,381,5000,depth_per_positive_at_80,OBSERVED,1.7427821522309712,664.0,381.0,,,
C12,47,explore_10,23149,381,5000,effort_at_90,OBSERVED,1180.0,1180.0,1.0,,,
C12,47,explore_10,23149,381,5000,batch_effort_at_90,OBSERVED,1233.0,1233.0,1.0,,,
C12,47,explore_10,23149,381,5000,depth_fraction_at_90,OBSERVED,0.050974124152231196,1180.0,23149.0,,,
C12,47,explore_10,23149,381,5000,depth_per_positive_at_90,OBSERVED,3.0971128608923886,1180.0,381.0,,,
C12,47,fixed_20,23149,381,5000,recall_at_1000,OBSERVED,0.89501312335958,341.0,381.0,1000.0,,
C12,47,fixed_20,23149,381,5000,recall_at_R,OBSERVED,0.6614173228346457,84.0,127.0,381.0,,
C12,47,fixed_20,23149,381,5000,recall_at_2R,OBSERVED,0.8661417322834646,110.0,127.0,762.0,,
C12,47,fixed_20,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.6614173228346457,84.0,127.0,381.0,,
C12,47,fixed_20,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.7401574803149606,94.0,127.0,481.0,,
C12,47,fixed_20,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.9291338582677166,118.0,127.0,1381.0,,
C12,47,fixed_20,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.8661417322834646,110.0,127.0,762.0,,
C12,47,fixed_20,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.8792650918635171,335.0,381.0,862.0,,
C12,47,fixed_20,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.931758530183727,355.0,381.0,1762.0,,
C12,47,fixed_20,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.9291338582677166,118.0,127.0,1524.0,,
C12,47,fixed_20,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.931758530183727,355.0,381.0,1624.0,,
C12,47,fixed_20,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.9396325459317585,358.0,381.0,2524.0,,
C12,47,fixed_20,23149,381,5000,effort_at_75,OBSERVED,490.0,490.0,1.0,,,
C12,47,fixed_20,23149,381,5000,batch_effort_at_75,OBSERVED,501.0,501.0,1.0,,,
C12,47,fixed_20,23149,381,5000,depth_fraction_at_75,OBSERVED,0.0211672210462655,70.0,3307.0,,,
C12,47,fixed_20,23149,381,5000,depth_per_positive_at_75,OBSERVED,1.2860892388451444,490.0,381.0,,,
C12,47,fixed_20,23149,381,5000,effort_at_80,OBSERVED,566.0,566.0,1.0,,,
C12,47,fixed_20,23149,381,5000,batch_effort_at_80,OBSERVED,581.0,581.0,1.0,,,
C12,47,fixed_20,23149,381,5000,depth_fraction_at_80,OBSERVED,0.024450300228951574,566.0,23149.0,,,
C12,47,fixed_20,23149,381,5000,depth_per_positive_at_80,OBSERVED,1.4855643044619422,566.0,381.0,,,
C12,47,fixed_20,23149,381,5000,effort_at_90,OBSERVED,1062.0,1062.0,1.0,,,
C12,47,fixed_20,23149,381,5000,batch_effort_at_90,OBSERVED,1081.0,1081.0,1.0,,,
C12,47,fixed_20,23149,381,5000,depth_fraction_at_90,OBSERVED,0.04587671173700808,1062.0,23149.0,,,
C12,47,fixed_20,23149,381,5000,depth_per_positive_at_90,OBSERVED,2.7874015748031495,354.0,127.0,,,
C12,47,frozen_svm,23149,381,5000,recall_at_1000,OBSERVED,0.42782152230971127,163.0,381.0,1000.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_R,OBSERVED,0.2677165354330709,34.0,127.0,381.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_2R,OBSERVED,0.3805774278215223,145.0,381.0,762.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.2677165354330709,34.0,127.0,381.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.29658792650918636,113.0,381.0,481.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.49606299212598426,63.0,127.0,1381.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.3805774278215223,145.0,381.0,762.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.4068241469816273,155.0,381.0,862.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.5170603674540682,197.0,381.0,1762.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.5013123359580053,191.0,381.0,1524.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.5039370078740157,64.0,127.0,1624.0,,
C12,47,frozen_svm,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.5721784776902887,218.0,381.0,2524.0,,
C12,47,frozen_svm,23149,381,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,frozen_svm,23149,381,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,frozen_svm,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,frozen_svm,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,random,23149,381,5000,recall_at_1000,OBSERVED,0.03674540682414698,14.0,381.0,1000.0,,
C12,47,random,23149,381,5000,recall_at_R,OBSERVED,0.01837270341207349,7.0,381.0,381.0,,
C12,47,random,23149,381,5000,recall_at_2R,OBSERVED,0.028871391076115485,11.0,381.0,762.0,,
C12,47,random,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.01837270341207349,7.0,381.0,381.0,,
C12,47,random,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.02099737532808399,8.0,381.0,481.0,,
C12,47,random,23149,381,5000,recall_at_1R_plus_1000,OBSERVED,0.05249343832020997,20.0,381.0,1381.0,,
C12,47,random,23149,381,5000,recall_at_2R_plus_0,OBSERVED,0.028871391076115485,11.0,381.0,762.0,,
C12,47,random,23149,381,5000,recall_at_2R_plus_100,OBSERVED,0.028871391076115485,11.0,381.0,862.0,,
C12,47,random,23149,381,5000,recall_at_2R_plus_1000,OBSERVED,0.06036745406824147,23.0,381.0,1762.0,,
C12,47,random,23149,381,5000,recall_at_4R_plus_0,OBSERVED,0.05249343832020997,20.0,381.0,1524.0,,
C12,47,random,23149,381,5000,recall_at_4R_plus_100,OBSERVED,0.05249343832020997,20.0,381.0,1624.0,,
C12,47,random,23149,381,5000,recall_at_4R_plus_1000,OBSERVED,0.08923884514435695,34.0,381.0,2524.0,,
C12,47,random,23149,381,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,random,23149,381,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,random,23149,381,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,random,23149,381,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,random,23149,381,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C12,47,random,23149,381,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C12,47,random,23149,381,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,13.123359580052494,target_not_reached
C12,47,seed_similarity,23149,381,5000,recall_at_1000,OBSERVED,0.4225721784776903,161.0,381.0,1000.0,,
C12,47,seed_similarity,23149,381,5000,recall_at_R,OBSERVED,0.30708661417322836,39.0,127.0,381.0,,
C12,47,seed_similarity,23149,381,5000,recall_at_2R,OBSERVED,0.38320209973753283,146.0,381.0,762.0,,
C12,47,seed_similarity,23149,381,5000,recall_at_1R_plus_0,OBSERVED,0.30708661417322836,39.0,127.0,381.0,,
C12,47,seed_similarity,23149,381,5000,recall_at_1R_plus_100,OBSERVED,0.32808398950131235,125.0,381.0,481.0,,
