metric,method_a,method_b,topics_total,censored_topics,topic,status,difference
batch_effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C16,OBSERVED,0.0
batch_effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C16,OBSERVED,122.0
batch_effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
batch_effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
batch_effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
batch_effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
batch_effort_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
batch_effort_at_90,auto_tar,fixed_20,5,,C12,OBSERVED,67.33333333333333
batch_effort_at_90,auto_tar,fixed_20,5,,C15,OBSERVED,397.0
batch_effort_at_90,auto_tar,fixed_20,5,,C16,OBSERVED,122.0
batch_effort_at_90,auto_tar,fixed_20,5,,C18,OBSERVED,160.33333333333334
batch_effort_at_90,auto_tar,fixed_20,5,,GCRIM,OBSERVED,223.0
batch_effort_at_90,auto_tar,explore_10,5,C16,C12,OBSERVED,-84.66666666666667
batch_effort_at_90,auto_tar,explore_10,5,C16,C15,OBSERVED,-201.33333333333334
batch_effort_at_90,auto_tar,explore_10,5,C16,C16,CENSORED,CENSORED
batch_effort_at_90,auto_tar,explore_10,5,C16,C18,OBSERVED,-159.0
batch_effort_at_90,auto_tar,explore_10,5,C16,GCRIM,OBSERVED,-137.33333333333334
batch_effort_at_90,fixed_20,explore_10,5,C16,C12,OBSERVED,-152.0
batch_effort_at_90,fixed_20,explore_10,5,C16,C15,OBSERVED,-598.3333333333334
batch_effort_at_90,fixed_20,explore_10,5,C16,C16,CENSORED,CENSORED
batch_effort_at_90,fixed_20,explore_10,5,C16,C18,OBSERVED,-319.3333333333333
batch_effort_at_90,fixed_20,explore_10,5,C16,GCRIM,OBSERVED,-360.3333333333333
depth_fraction_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C12,OBSERVED,0.021570406209051506
depth_fraction_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C16,OBSERVED,-5.759788039800135e-05
depth_fraction_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C18,OBSERVED,0.0685702766138206
depth_fraction_at_75,uncertainty,auto_tar,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,fixed_20,5,"C15,GCRIM",C12,OBSERVED,0.02289515745820554
depth_fraction_at_75,uncertainty,fixed_20,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,fixed_20,5,"C15,GCRIM",C16,OBSERVED,-0.0012095554883580285
depth_fraction_at_75,uncertainty,fixed_20,5,"C15,GCRIM",C18,OBSERVED,0.06916065488790013
depth_fraction_at_75,uncertainty,fixed_20,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,explore_10,5,"C15,GCRIM",C12,OBSERVED,0.02089363111437499
depth_fraction_at_75,uncertainty,explore_10,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_75,uncertainty,explore_10,5,"C15,GCRIM",C16,OBSERVED,-0.0010367618471640245
depth_fraction_at_75,uncertainty,explore_10,5,"C15,GCRIM",C18,OBSERVED,0.06341526631819949
depth_fraction_at_75,uncertainty,explore_10,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_75,auto_tar,fixed_20,5,,C12,OBSERVED,0.001324751249154031
depth_fraction_at_75,auto_tar,fixed_20,5,,C15,OBSERVED,0.003283079182686077
depth_fraction_at_75,auto_tar,fixed_20,5,,C16,OBSERVED,-0.001151957607960027
depth_fraction_at_75,auto_tar,fixed_20,5,,C18,OBSERVED,0.0005903782740795139
depth_fraction_at_75,auto_tar,fixed_20,5,,GCRIM,OBSERVED,0.0001871931112935044
depth_fraction_at_75,auto_tar,explore_10,5,,C12,OBSERVED,-0.0006767750946765159
depth_fraction_at_75,auto_tar,explore_10,5,,C15,OBSERVED,-0.009849237548058231
depth_fraction_at_75,auto_tar,explore_10,5,,C16,OBSERVED,-0.000979163966766023
depth_fraction_at_75,auto_tar,explore_10,5,,C18,OBSERVED,-0.005155010295621121
depth_fraction_at_75,auto_tar,explore_10,5,,GCRIM,OBSERVED,-0.0037726611660690887
depth_fraction_at_75,fixed_20,explore_10,5,,C12,OBSERVED,-0.002001526343830547
depth_fraction_at_75,fixed_20,explore_10,5,,C15,OBSERVED,-0.013132316730744309
depth_fraction_at_75,fixed_20,explore_10,5,,C16,OBSERVED,0.00017279364119400406
depth_fraction_at_75,fixed_20,explore_10,5,,C18,OBSERVED,-0.005745388569700635
depth_fraction_at_75,fixed_20,explore_10,5,,GCRIM,OBSERVED,-0.0039598542773625935
depth_fraction_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,random,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_fraction_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
